,date_mesure,Teau,id_sonde
266,2014-08,18.682857526881723,823
267,2014-08,16.478400537634403,824
268,2014-08,14.635889784946233,825
269,2014-08,14.310419354838709,827
270,2014-08,14.820518817204299,828
271,2014-08,15.404298387096775,830
272,2014-09,13.972419444444446,104
273,2014-09,13.784044444444444,109
274,2014-09,13.530124999999998,771
275,2014-09,14.587858333333335,813
276,2014-09,14.98097222222222,815
277,2014-09,15.714105555555555,816
278,2014-09,17.118133333333333,817
279,2014-09,17.873502777777784,818
280,2014-09,17.432641666666665,819
281,2014-09,17.758111111111113,820
282,2014-09,17.104158333333334,821
283,2014-09,17.685447222222226,823
284,2014-09,15.586191666666666,824
285,2014-09,14.29183888888889,825
286,2014-09,13.759491666666666,827
287,2014-09,14.276505555555552,828
288,2014-09,14.758097222222226,830
289,2014-10,12.319881720430109,104
290,2014-10,12.577795698924731,109
291,2014-10,11.919389784946233,771
292,2014-10,12.909524193548387,813
293,2014-10,12.735962365591398,815
294,2014-10,13.218220430107527,816
295,2014-10,13.82097043010753,817
296,2014-10,14.130478494623652,818
297,2014-10,14.012172043010754,819
298,2014-10,15.230201612903224,820
299,2014-10,14.759153225806452,821
300,2014-10,15.18622580645161,823
301,2014-10,13.40532258064516,824
302,2014-10,13.0239623655914,825
303,2014-10,12.283411290322581,827
304,2014-10,12.55398387096774,828
305,2014-10,12.840389784946238,830
306,2014-11,9.931138888888889,104
307,2014-11,11.013802777777782,109
308,2014-11,9.97584166666667,771
309,2014-11,10.445133333333333,813
310,2014-11,10.082875,815
311,2014-11,10.296480555555556,816
312,2014-11,10.191316666666665,817
313,2014-11,10.240694444444443,818
314,2014-11,10.274288888888892,819
315,2014-11,11.801980555555556,820
316,2014-11,11.716391666666668,821
317,2014-11,11.78788611111111,823
318,2014-11,10.875997222222223,824
319,2014-11,11.508583333333332,825
320,2014-11,10.35175277777778,827
321,2014-11,10.251630555555554,828
322,2014-11,10.588180555555557,830
323,2014-12,7.051198924731182,104
324,2014-12,8.746069892473118,109
325,2014-12,8.129497311827958,771
326,2014-12,8.138462365591396,813
327,2014-12,7.9617768817204295,815
328,2014-12,8.023443548387098,816
329,2014-12,7.518228494623655,817
330,2014-12,7.4627983870967745,818
331,2014-12,7.4880887096774185,819
332,2014-12,8.860787634408602,820
333,2014-12,8.969900537634409,821
334,2014-12,8.874489247311827,823
335,2014-12,8.603223118279569,824
336,2014-12,9.277924731182795,825
337,2014-12,7.754922043010755,827
338,2014-12,7.562271505376343,828
339,2014-12,8.612801075268816,830
340,2015-01,5.818284946236559,104
341,2015-01,7.455381720430107,109
342,2015-01,7.513096774193548,771
343,2015-01,7.29288440860215,813
344,2015-01,7.234940860215056,815
345,2015-01,7.251306451612903,816
346,2015-01,6.163306451612904,817
347,2015-01,6.044309139784946,818
348,2015-01,6.08225806451613,819
349,2015-01,6.964169354838709,820
350,2015-01,6.9358790322580655,821
351,2015-01,7.020067204301075,823
352,2015-01,7.277233870967743,824
353,2015-01,8.602381720430108,825
354,2015-01,6.982032258064517,827
355,2015-01,6.777158602150538,828
356,2015-01,8.675577956989247,830
357,2015-02,4.924318452380953,104
358,2015-02,6.5177113095238095,109
359,2015-02,6.695458333333334,771
360,2015-02,6.216517857142856,813
361,2015-02,6.503125,815
362,2015-02,6.575583333333333,816
363,2015-02,5.454181547619046,817
364,2015-02,5.434964285714286,818
365,2015-02,5.454598214285714,819
366,2015-02,5.856502976190477,820
367,2015-02,5.878440476190478,821
368,2015-02,5.913074404761903,823
369,2015-02,6.431538690476189,824
370,2015-02,7.353089285714286,825
371,2015-02,6.362485119047618,827
372,2015-02,6.197720238095237,828
373,2015-02,8.275437499999999,830
374,2015-03,7.296924731182797,104
375,2015-03,7.882483870967741,109
376,2015-03,8.1663064516129,771
377,2015-03,7.897983870967742,813
378,2015-03,8.232884408602152,815
379,2015-03,8.589852150537634,816
380,2015-03,8.158819892473119,817
381,2015-03,8.248774193548387,818
382,2015-03,8.236803763440859,819
383,2015-03,8.669618279569894,820
384,2015-03,8.57016935483871,821
385,2015-03,8.72016935483871,823
386,2015-03,8.897115591397847,824
387,2015-03,8.103916666666667,825
388,2015-03,8.60864247311828,827
389,2015-03,8.553924731182796,828
390,2015-03,9.681846774193552,830
391,2015-04,10.391983333333332,104
392,2015-04,9.905313888888886,109
393,2015-04,10.425538888888891,771
394,2015-04,10.790733333333337,813
395,2015-04,11.387791666666667,815
396,2015-04,11.72788611111111,816
397,2015-04,12.447111111111111,817
398,2015-04,12.97384722222222,818
399,2015-04,12.766480555555555,819
400,2015-04,12.39935,820
401,2015-04,11.93806666666667,821
402,2015-04,12.428802777777774,823
403,2015-04,12.219997222222224,824
404,2015-04,9.455780555555554,825
405,2015-04,11.357719444444447,827
406,2015-04,11.67450277777778,828
407,2015-04,11.756405555555554,830
408,2015-05,11.870370967741941,104
409,2015-05,11.153736559139785,109
410,2015-05,11.803408602150537,771
411,2015-05,12.457405913978496,813
412,2015-05,13.105295698924731,815
413,2015-05,13.35378494623656,816
414,2015-05,14.677524193548386,817
415,2015-05,15.390959677419351,818
416,2015-05,15.009919354838708,819
417,2015-05,14.301174731182794,820
418,2015-05,13.745360215053763,821
419,2015-05,14.30881451612903,823
420,2015-05,13.414784946236562,824
421,2015-05,10.752298387096776,825
422,2015-05,12.55991935483871,827
423,2015-05,12.976018817204302,828
424,2015-05,13.23252956989247,830
425,2015-06,13.924230555555557,104
426,2015-06,12.740761111111112,109
427,2015-06,13.854244444444445,771
428,2015-06,14.831777777777779,813
429,2015-06,15.402930555555553,815
430,2015-06,15.692419444444443,816
431,2015-06,18.472375,817
432,2015-06,19.256958333333333,818
433,2015-06,19.079575000000002,819
434,2015-06,17.06125555555555,820
435,2015-06,16.716380555555553,821
436,2015-06,17.071325,823
437,2015-06,16.09692222222222,824
438,2015-06,13.088533333333334,825
439,2015-06,14.17235,827
440,2015-06,14.894072222222222,828
441,2015-06,15.594227777777778,830
442,2015-07,16.064534946236556,104
443,2015-07,14.917564516129026,109
444,2015-07,15.875524193548385,771
445,2015-07,16.852532258064517,813
446,2015-07,17.146774193548385,815
447,2015-07,17.569002688172045,816
448,2015-07,20.618696236559142,817
449,2015-07,21.10185483870968,818
